"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"106","17218149","Ivns1abp","117198","influenza virus NS1A binding protein",0.109058114007698,11.2194983601847,0.375282575856337,0.714417092520856,0.904184253193571,-6.12636940417795
"107","17218233","Colgalt2","269132","collagen beta(1-O)galactosyltransferase 2",-1.08527514286633,4.48597359516584,-4.33712074306588,0.00111604319696387,0.110374780581088,-0.576829531749969
"108","17218449","Angptl1","72713","angiopoietin-like 1",0.570876185699495,4.82010790648567,1.44880328676436,0.17463757962938,0.587325808148375,-5.19762704995918
"109","17218514","Astn1","11899","astrotactin 1",0.204351789678494,2.19319152177456,0.54071902837318,0.599224666870585,0.853693757322996,-6.04876188718634
"110","17218598","4930523C07Rik","67647","RIKEN cDNA 4930523C07 gene",0.158808536737992,6.73234490818864,0.555461274514282,0.589434479666307,0.847098653311095,-6.04054842038034
"111","17218620","Rc3h1","381305","RING CCCH (C3H) domains 1",-0.037420860138683,9.34809708867637,-0.116441512198901,0.909351601389627,0.974990111239701,-6.19238536392435
"112","17218835","Sell","20343","selectin, lymphocyte",-0.338403196662791,5.26390682399909,-0.703201595431662,0.49619964246218,0.80343799240351,-5.94688603932743
"113","17218907","Nme7","171567","NME/NM23 family member 7",-0.433370987546676,4.33849979445511,-1.30484795941688,0.21795775122006,0.629645673247321,-5.37362613456897
"114","17218942","Gpr161","240888","G protein-coupled receptor 161",-0.102655395669424,3.34800535596971,-0.261367330700086,0.798523901186349,0.939013898311638,-6.16389127642433
"115","17219011","Cd247","12503","CD247 antigen",-0.252977959003036,3.94647630319306,-0.966395811025093,0.354125528350516,0.72421160856986,-5.73154896428247
"116","17219079","Fam78b","226610","family with sequence similarity 78, member B",0.711181105372392,4.79732719003909,2.17047474634343,0.0521610967679032,0.393994115758447,-4.15954544263279
"117","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",-0.961260712871173,4.75965296073107,-1.53736426864689,0.151790513870816,0.568119081742279,-5.08322357695927
"118","17219222","Mpz","17528","myelin protein zero",-0.523258654013834,6.38762572925649,-0.461118069731639,0.653485116277509,0.876168578464904,-6.0894695480363
"119","17219242","Apoa2","11807","apolipoprotein A-II",0.68366592881582,4.39066110986636,1.76561882839598,0.10450234854023,0.501869303483328,-4.7694319396481
"120","17219248","Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",1.0433608195841,3.91394187581496,1.63119150953651,0.130452886419954,0.54271578025652,-4.95735985418784
"121","17219397","Cd48","12506","CD48 antigen",-1.26380558876848,3.47549389433735,-3.50385168236514,0.00476393223405142,0.192927056847438,-1.9430958308588
"122","17219499","Dcaf8","98193","DDB1 and CUL4 associated factor 8",-0.0235981793785793,8.28167629641735,-0.0932063529727194,0.927375886932822,0.9811380008375,-6.1949273000717
"123","17219546","Slamf9","98365","SLAM family member 9",-0.772703548421688,3.84307054704955,-2.06746224232796,0.0624461031863446,0.419301509887596,-4.32002145065909
"124","17219581","Tagln2","21346","transgelin 2",-0.362725435539843,7.62531957934156,-1.5187758869534,0.156360152697377,0.571574930727588,-5.10760148425633
"125","17219633","Or10j3","258880","olfactory receptor family 10 subfamily J member 3B",0.637151276506691,1.88321698492309,1.09127603511399,0.297930897514418,0.685526841730268,-5.60934423977144
"126","17219639","Or10j2","258645","olfactory receptor family 10 subfamily J member 2",0.2885067172118,1.69057784075982,0.435427956175279,0.671473299425377,0.88543428297109,-6.10128142168128
"127","17219662","Ifi209","236312","interferon activated gene 209",-0.211411190133418,4.09380197809327,-0.443842429145169,0.665557155007795,0.882323229681575,-6.09748444789236
"128","17219680","Or10aa3","258711","olfactory receptor family 10 subfamily AA member 3",0.650019187512729,1.7595273498804,2.08325040842599,0.0607544741234437,0.417552834523314,-4.29563115467593
"129","17219688","Or6k4","258716","olfactory receptor family 6 subfamily K member 4",0.763219697272847,1.71643525496971,1.26205727426221,0.232419456738099,0.642578049185251,-5.42339067356996
"130","17219869","Sdccag8","76816","serologically defined colon cancer antigen 8",0.235464703207543,4.97452387121645,0.783924391442625,0.449245938985869,0.784600435193817,-5.88723727981435
"131","17219963","Desi2","78825","desumoylating isopeptidase 2",0.0362943455221929,6.15248938151097,0.172996056866149,0.865722236861152,0.96165598128783,-6.18385189011084
"132","17220018","Cnst","226744","consortin, connexin sorting protein",-1.13689835766018,6.48029144682982,-3.3583892761497,0.00617891357463141,0.199256507357868,-2.18778193721379
"133","17220148","Lin9","72568","lin-9 DREAM MuvB core complex component",-0.0850071862503405,5.03665380521904,-0.294495848253808,0.773732432843311,0.928682019332202,-6.1543403236017
"134","17220166","Acbd3","170760","acyl-Coenzyme A binding domain containing 3",-0.357035620814994,8.10604994178858,-1.66206842641782,0.124032205237074,0.534581539181522,-4.91495594337801
"135","17220255","Cnih4","98417","cornichon family AMPA receptor auxiliary protein 4",0.0317317504595991,6.83983876657992,0.136537140518907,0.893805076708075,0.97245380212036,-6.18973372314488
"136","17220370","1700047M11Rik","67330","RIKEN cDNA 1700047M11 gene",-0.178951723165684,2.46812195807448,-0.3909290967184,0.703138399812338,0.901320861798108,-6.12019079172094
"137","17220432","Tlr5","53791","toll-like receptor 5",0.617230149355316,5.76641575618364,1.98484610415372,0.0720411763490315,0.45017550948497,-4.446341114178
"138","17220452","Taf1a","21339","TATA-box binding protein associated factor, RNA polymerase I, A",-0.21307472757725,5.85784100915413,-0.858833416667462,0.408326935827569,0.758302886872649,-5.8267401038991
"139","17220529","Mir194-1","387189","microRNA 194-1",-0.217636300167494,3.35019173979369,-0.59386714318515,0.564330123584654,0.836404514359893,-6.01817429749681
"140","17220548","Eprs","107508","glutamyl-prolyl-tRNA synthetase",0.0708300812334457,8.55919294372099,0.377067330109615,0.713126908504701,0.904184253193571,-6.1256770417946
"141","17220627","Esrrg","26381","estrogen-related receptor gamma",0.795338453892664,5.7934171576671,1.92547482327418,0.0797654058952537,0.463087125391557,-4.53567146141388
"142","17220724","Ptpn14","19250","protein tyrosine phosphatase, non-receptor type 14",0.215880811917703,6.96654249852187,1.15732642402903,0.271078018945816,0.671081985807738,-5.53990586525793
"143","17220797","Pacc1","66950","proton activated chloride channel 1",-0.244018852749573,4.04754219739832,-0.953954930614786,0.360118862280155,0.729495990077156,-5.74304702987405
"144","17220809","Ints7","77065","integrator complex subunit 7",0.0200950082792826,7.15541799468596,0.100147169132547,0.921986737208519,0.979655919715359,-6.19422687474288
"145","17220833","Lpgat1","226856","lysophosphatidylglycerol acyltransferase 1",-0.924213571269953,7.94939266608864,-2.66234906851819,0.0216894068347231,0.28938062347534,-3.3599807003106
"146","17220882","Kcnh1","16510","potassium voltage-gated channel, subfamily H (eag-related), member 1",0.207583310797301,3.4349556619413,0.792994627043012,0.444154075629236,0.781320178262464,-5.88017219881383
"147","17220944","Lamb3","16780","laminin, beta 3",0.0416285907914351,3.61326403832152,0.0920607321220063,0.928265768767792,0.9811380008375,-6.19503808215368
"148","17220974","Plxna2","18845","plexin A2",0.844940840108826,7.64460691881228,3.62023486012197,0.00387347846764378,0.182272152086302,-1.748228362439
"149","17221010","Mir3962","100628615","microRNA 3962",0.953762448325041,2.31736174786783,1.48095648508306,0.166024142969778,0.581403986584567,-5.15660621866835
"150","17221014","Cd34","12490","CD34 antigen",-0.810982593360537,9.33600979797924,-3.2350802296497,0.00771099304252479,0.207343983424572,-2.39586855339518
"151","17221071","Sox17","20671","SRY (sex determining region Y)-box 17",0.536203980846857,6.76728410161172,1.05522917810219,0.313415878894917,0.7012199591073,-5.64586273032264
"152","17221186","Snhg6","73824","small nucleolar RNA host gene 6",0.0618610788559977,5.89355449564597,0.206740564549776,0.839900111177043,0.954142020582065,-6.17718066695732
"153","17221191","Snord87","266793","small nucleolar RNA, C/D box 87",-0.695946719574195,5.29779402611514,-1.65973244198801,0.124507990321246,0.534581539181522,-4.91818041721311
"154","17221197","Tcf24","100039596","transcription factor 24",0.863961625867161,5.0272097435118,2.37452561630775,0.0363509920880829,0.350912928009181,-3.83348895394003
"155","17221375","Eya1","14048","EYA transcriptional coactivator and phosphatase 1",0.487032940467566,5.89300490415395,0.703860280184964,0.49580474973092,0.803196615060748,-5.94642309386458
"156","17221502","Jph1","57339","junctophilin 1",-0.56328456965952,5.70920512498298,-0.88509605946137,0.394595711731974,0.747808845836429,-5.80438885587295
"157","17221686","Kcnq5","226922","potassium voltage-gated channel, subfamily Q, member 5",0.027696480078939,4.07038066848509,0.0600078911820061,0.953200195277959,0.989313970019012,-6.19758279269845
"158","17221756","Ogfrl1","70155","opioid growth factor receptor-like 1",-0.554341881579374,4.9903308799939,-1.94016697875796,0.0777856369216128,0.459857336816222,-4.51368406920658
"159","17221786","Sdhaf4","68002","succinate dehydrogenase complex assembly factor 4",-0.623377291397101,6.01841689865275,-1.86010328906139,0.0891496178558827,0.477122742771616,-4.63251185890903
"160","17222001","Prim2","19076","DNA primase, p58 subunit",-0.371187132984687,5.02946839267971,-1.23089260167973,0.243431958250794,0.650675893904436,-5.45885931677119
"161","17222020","Bag2","213539","BCL2-associated athanogene 2",-0.0115038229708357,4.76287263500032,-0.0371142171929542,0.971043163432216,0.993618376570818,-6.19874399545758
"162","17222072","Ccdc115","69668","coiled-coil domain containing 115",-0.115942234238621,5.29872946583965,-0.356955993637395,0.727718348871104,0.910405145788047,-6.13329347923311
"163","17222096","Fam168b","214469","family with sequence similarity 168, member B",0.118480400019255,9.52635504252474,0.583803797593426,0.570851287779268,0.839021980904793,-6.02417277525205
"164","17222149","Neurl3","214854","neuralized E3 ubiquitin protein ligase 3",-1.47546888038718,6.98232290543813,-3.15477911897355,0.00891112710593279,0.212230312910685,-2.53154863584905
"165","17222193","Ankrd23","78321","ankyrin repeat domain 23",-1.19577915836597,7.21795088640953,-1.18372536587907,0.260886934086273,0.663094866697563,-5.51126318757053
"166","17222332","Mgat4a","269181","mannoside acetylglucosaminyltransferase 4, isoenzyme A",0.09458139804177,6.13534687189643,0.400066884633081,0.696585495081416,0.899292075509936,-6.11646893662399
